name,_rxn_M_acid,_rxn_M_organic,_rxn_M_inorganic,_rxn_M_solvent
90,14.842494025635457,0.7176320988688063,0.20618571958496998,4.696067943648938
91,14.842494025635457,0.7250697147844174,0.171821432987475,4.721125812378262
92,14.842494025635457,0.7278875864917711,0.13745714638998,4.751248312546013
93,14.842494025635457,0.7307054581991247,0.10309285979248499,4.781370812713765
94,14.842494025635457,0.7335233299064782,0.06872857319499,4.811493312881515
95,14.842494025635457,0.7363412016138319,0.034364286597495,4.841615813049266
96,14.842494025635457,0.7391590733211855,0.0,4.871738313217017
97,14.842494025635457,0.6330004520897313,0.6185571587549099,4.390308887458617
98,14.842494025635457,0.6404380680053424,0.584192872157415,4.415366756187941
99,14.842494025635457,0.643255939712696,0.54982858555992,4.4454892563556925
100,14.842494025635457,0.6460738114200497,0.515464298962425,4.475611756523444
101,14.842494025635457,0.6488916831274033,0.48110001236493,4.505734256691195
102,14.842494025635457,0.6517095548347569,0.446735725767435,4.535856756858945
103,14.842494025635457,0.6545274265421105,0.41237143916993996,4.565979257026696
104,14.842494025635457,0.6573452982494641,0.378007152572445,4.596101757194447
105,14.842494025635457,0.6601631699568178,0.34364286597495,4.626224257362198
106,14.842494025635457,0.6629810416641713,0.30927857937745495,4.656346757529949
107,14.842494025635457,0.665798913371525,0.27491429277996,4.6864692576977
108,14.842494025635457,0.6686167850788787,0.240550006182465,4.7165917578654515
109,14.842494025635457,0.6714346567862323,0.20618571958496998,4.746714258033203
110,14.842494025635457,0.6788722727018434,0.171821432987475,4.771772126762527
111,14.842494025635457,0.681690144409197,0.13745714638998,4.801894626930278
112,14.842494025635457,0.6845080161165505,0.10309285979248499,4.832017127098029
113,14.842494025635457,0.6873258878239042,0.06872857319499,4.86213962726578
114,14.842494025635457,0.6901437595312577,0.034364286597495,4.892262127433531
115,14.842494025635457,0.6929616312386114,0.0,4.922384627601282
116,14.842494025635457,0.5942406259227683,0.584192872157415,4.466013070572206
117,14.842494025635457,0.597058497630122,0.54982858555992,4.496135570739957
118,14.842494025635457,0.5998763693374756,0.515464298962425,4.526258070907708
119,14.842494025635457,0.6026942410448293,0.48110001236493,4.55638057107546
120,14.842494025635457,0.6055121127521828,0.446735725767435,4.58650307124321
121,14.842494025635457,0.6083299844595365,0.41237143916993996,4.616625571410961
122,14.842494025635457,0.6111478561668899,0.378007152572445,4.6467480715787115
123,14.842494025635457,0.6139657278742436,0.34364286597495,4.676870571746463
124,14.842494025635457,0.6167835995815973,0.30927857937745495,4.706993071914214
125,14.842494025635457,0.6196014712889509,0.27491429277996,4.737115572081965
126,14.842494025635457,0.6224193429963046,0.240550006182465,4.767238072249716
127,14.842494025635457,0.6252372147036581,0.20618571958496998,4.7973605724174675
128,14.842494025635457,0.6326748306192692,0.171821432987475,4.822418441146793
129,14.842494025635457,0.6354927023266227,0.13745714638998,4.852540941314542
130,14.842494025635457,0.6383105740339765,0.10309285979248499,4.8826634414822925
131,14.842494025635457,0.6411284457413301,0.06872857319499,4.912785941650045
132,14.842494025635457,0.6439463174486837,0.034364286597495,4.942908441817796
133,14.842494025635457,0.6467641891560374,0.0,4.973030941985547
134,14.842494025635457,0.5508610555475478,0.54982858555992,4.546781885124221
135,14.842494025635457,0.5536789272549014,0.515464298962425,4.576904385291972
136,14.842494025635457,0.5564967989622551,0.48110001236493,4.607026885459724
137,14.842494025635457,0.5593146706696087,0.446735725767435,4.637149385627475
138,14.842494025635457,0.5621325423769623,0.41237143916993996,4.667271885795226
139,14.842494025635457,0.5649504140843159,0.378007152572445,4.697394385962977
140,14.842494025635457,0.5677682857916696,0.34364286597495,4.727516886130728
141,14.842494025635457,0.5705861574990232,0.30927857937745495,4.757639386298479
142,14.842494025635457,0.5734040292063769,0.27491429277996,4.78776188646623
143,14.842494025635457,0.5762219009137305,0.240550006182465,4.817884386633981
144,14.842494025635457,0.5790397726210841,0.20618571958496998,4.848006886801732
145,14.842494025635457,0.5864773885366951,0.171821432987475,4.873064755531056
146,14.842494025635457,0.5892952602440488,0.13745714638998,4.903187255698808
147,14.842494025635457,0.5921131319514024,0.10309285979248499,4.933309755866558
148,14.842494025635457,0.594931003658756,0.06872857319499,4.96343225603431
149,14.842494025635457,0.5977488753661095,0.034364286597495,4.993554756202061
150,14.842494025635457,0.6005667470734632,0.0,5.023677256369812
151,14.842494025635457,0.5102993568796811,0.48110001236493,4.657673199843988
152,14.842494025635457,0.5131172285870346,0.446735725767435,4.687795700011739
153,14.842494025635457,0.5159351002943882,0.41237143916993996,4.717918200179491
154,14.842494025635457,0.5187529720017419,0.378007152572445,4.748040700347241
155,14.842494025635457,0.5215708437090956,0.34364286597495,4.778163200514992
156,14.842494025635457,0.524388715416449,0.30927857937745495,4.8082857006827435
157,14.842494025635457,0.5272065871238028,0.27491429277996,4.838408200850495
158,14.842494025635457,0.5300244588311563,0.240550006182465,4.868530701018246
159,14.842494025635457,0.5328423305385099,0.20618571958496998,4.898653201185996
160,14.842494025635457,0.540279946454121,0.171821432987475,4.9237110699153215
161,14.842494025635457,0.5430978181614746,0.13745714638998,4.953833570083072
162,14.842494025635457,0.5459156898688282,0.10309285979248499,4.983956070250823
163,14.842494025635457,0.5487335615761818,0.06872857319499,5.014078570418574
164,14.842494025635457,0.5515514332835355,0.034364286597495,5.0442010705863245
165,14.842494025635457,0.5543693049908891,0.0,5.074323570754077
166,14.842494025635457,0.46691978650446053,0.446735725767435,4.738442014396004
167,14.842494025635457,0.4697376582118141,0.41237143916993996,4.768564514563756
168,14.842494025635457,0.4725555299191677,0.378007152572445,4.798687014731506
169,14.842494025635457,0.4753734016265214,0.34364286597495,4.828809514899258
170,14.842494025635457,0.47819127333387496,0.30927857937745495,4.858932015067008
171,14.842494025635457,0.4810091450412286,0.27491429277996,4.8890545152347595
172,14.842494025635457,0.4838270167485823,0.240550006182465,4.919177015402511
173,14.842494025635457,0.4866448884559359,0.20618571958496998,4.949299515570262
174,14.842494025635457,0.494082504371547,0.171821432987475,4.974357384299586
175,14.842494025635457,0.4969003760789006,0.13745714638998,5.004479884467337
176,14.842494025635457,0.4997182477862542,0.10309285979248499,5.034602384635088
177,14.842494025635457,0.5025361194936078,0.06872857319499,5.064724884802839
178,14.842494025635457,0.5053539912009614,0.034364286597495,5.094847384970589
179,14.842494025635457,0.5081718629083151,0.0,5.124969885138342
180,14.842494025635457,0.42354021612924003,0.41237143916993996,4.8192108289480196
181,14.842494025635457,0.4263580878365936,0.378007152572445,4.849333329115771
182,14.842494025635457,0.4291759595439473,0.34364286597495,4.879455829283522
183,14.842494025635457,0.43199383125130086,0.30927857937745495,4.909578329451273
184,14.842494025635457,0.43481170295865457,0.27491429277996,4.939700829619024
185,14.842494025635457,0.43762957466600816,0.240550006182465,4.9698233297867755
186,14.842494025635457,0.44044744637336175,0.20618571958496998,4.999945829954527
187,14.842494025635457,0.44788506228897285,0.171821432987475,5.025003698683851
188,14.842494025635457,0.45070293399632644,0.13745714638998,5.055126198851601
189,14.842494025635457,0.45352080570368003,0.10309285979248499,5.0852486990193535
190,14.842494025635457,0.45633867741103373,0.06872857319499,5.115371199187104
191,14.842494025635457,0.4591565491183873,0.034364286597495,5.145493699354855
192,14.842494025635457,0.461974420825741,0.0,5.175616199522606
193,14.842494025635457,0.38016064575401953,0.378007152572445,4.899979643500036
194,14.842494025635457,0.38297851746137324,0.34364286597495,4.930102143667787
195,14.842494025635457,0.38579638916872677,0.30927857937745495,4.960224643835537
196,14.842494025635457,0.3886142608760805,0.27491429277996,4.990347144003289
197,14.842494025635457,0.3914321325834341,0.240550006182465,5.02046964417104
198,14.842494025635457,0.3942500042907877,0.20618571958496998,5.050592144338791
199,14.842494025635457,0.40168762020639875,0.171821432987475,5.075650013068115
200,14.842494025635457,0.4045054919137524,0.13745714638998,5.105772513235866
201,14.842494025635457,0.407323363621106,0.10309285979248499,5.135895013403617
202,14.842494025635457,0.4101412353284596,0.06872857319499,5.166017513571369
203,14.842494025635457,0.41295910703581323,0.034364286597495,5.19614001373912
204,14.842494025635457,0.4157769787431668,0.0,5.226262513906871
205,14.842494025635457,0.3395989470861527,0.30927857937745495,5.010870958219803
206,14.842494025635457,0.3424168187935064,0.27491429277996,5.040993458387554
207,14.842494025635457,0.34523469050086,0.240550006182465,5.071115958555304
208,14.842494025635457,0.34805256220821357,0.20618571958496998,5.101238458723056
209,14.842494025635457,0.35549017812382466,0.171821432987475,5.12629632745238
210,14.842494025635457,0.35830804983117825,0.13745714638998,5.156418827620131
211,14.842494025635457,0.36112592153853185,0.10309285979248499,5.186541327787882
212,14.842494025635457,0.36394379324588555,0.06872857319499,5.216663827955633
213,14.842494025635457,0.3667616649532391,0.034364286597495,5.246786328123385
214,14.842494025635457,0.36957953666059273,0.0,5.276908828291136
215,14.842494025635457,0.29621937671093224,0.27491429277996,5.091639772771818
216,14.842494025635457,0.29903724841828583,0.240550006182465,5.121762272939569
217,14.842494025635457,0.30185512012563953,0.20618571958496998,5.15188477310732
218,14.842494025635457,0.3092927360412505,0.171821432987475,5.176942641836645
219,14.842494025635457,0.31211060774860416,0.13745714638998,5.207065142004396
220,14.842494025635457,0.3149284794559578,0.10309285979248499,5.237187642172146
221,14.842494025635457,0.31774635116331135,0.06872857319499,5.267310142339898
222,14.842494025635457,0.32056422287066505,0.034364286597495,5.297432642507649
223,14.842494025635457,0.3233820945780187,0.0,5.3275551426754
224,14.842494025635457,0.2528398063357118,0.240550006182465,5.172408587323834
225,14.842494025635457,0.2556576780430654,0.20618571958496998,5.202531087491584
226,14.842494025635457,0.2630952939586765,0.171821432987475,5.2275889562209095
227,14.842494025635457,0.26591316566603007,0.13745714638998,5.257711456388661
228,14.842494025635457,0.26873103737338366,0.10309285979248499,5.287833956556411
229,14.842494025635457,0.2715489090807373,0.06872857319499,5.317956456724162
230,14.842494025635457,0.2743667807880909,0.034364286597495,5.348078956891913
231,14.842494025635457,0.27718465249544455,0.0,5.378201457059665
232,14.842494025635457,0.20946023596049132,0.20618571958496998,5.25317740187585
233,14.842494025635457,0.21689785187610236,0.171821432987475,5.278235270605174
234,14.842494025635457,0.21971572358345598,0.13745714638998,5.3083577707729255
235,14.842494025635457,0.22253359529080957,0.10309285979248499,5.338480270940677
236,14.842494025635457,0.22535146699816322,0.06872857319499,5.368602771108428
237,14.842494025635457,0.22816933870551687,0.034364286597495,5.398725271276178
238,14.842494025635457,0.2309872104128705,0.0,5.428847771443929
239,14.842494025635457,0.1735182815008819,0.13745714638998,5.35900408515719
240,14.842494025635457,0.1763361532082355,0.10309285979248499,5.3891265853249415
241,14.842494025635457,0.17915402491558913,0.06872857319499,5.419249085492693
242,14.842494025635457,0.18197189662294277,0.034364286597495,5.449371585660442
243,14.842494025635457,0.18478976833029637,0.0,5.479494085828193
244,14.842494025635457,0.13013871112566142,0.10309285979248499,5.439772899709206
245,14.842494025635457,0.13295658283301504,0.06872857319499,5.469895399876957
246,14.842494025635457,0.13577445454036866,0.034364286597495,5.500017900044708
247,14.842494025635457,0.13859232624772228,0.0,5.53014040021246
248,14.842494025635457,0.08675914075044094,0.06872857319499,5.520541714261222
249,14.842494025635457,0.08957701245779456,0.034364286597495,5.550664214428973
250,14.842494025635457,0.09239488416514818,0.0,5.580786714596725
251,14.842494025635457,0.04337957037522047,0.034364286597495,5.601310528813237
252,14.842494025635457,0.04619744208257409,0.0,5.631433028980989
253,14.842494025635457,0.0,0.0,5.682079343365253
254,14.312404953291333,1.0625411678992043,0.0,4.775490446316494
255,14.312404953291333,1.0022543672798618,0.171821432987475,4.675524259862003
256,14.312404953291333,1.0050722389872155,0.13745714638998,4.7056467600297545
257,14.312404953291333,1.0078901106945692,0.10309285979248499,4.735769260197506
258,14.312404953291333,1.0107079824019227,0.06872857319499,4.765891760365256
259,14.312404953291333,1.0135258541092764,0.034364286597495,4.796014260533007
260,14.312404953291333,1.0163437258166301,0.0,4.826136760700759
261,14.312404953291333,0.9373478224522624,0.34364286597495,4.58062270484594
262,14.312404953291333,0.9401656941596159,0.30927857937745495,4.610745205013691
263,14.312404953291333,0.9429835658669696,0.27491429277996,4.640867705181442
264,14.312404953291333,0.9458014375743232,0.240550006182465,4.6709902053491925
265,14.312404953291333,0.9486193092816768,0.20618571958496998,4.701112705516944
266,14.312404953291333,0.9560569251972879,0.171821432987475,4.726170574246268
267,14.312404953291333,0.9588747969046415,0.13745714638998,4.756293074414019
268,14.312404953291333,0.9616926686119951,0.10309285979248499,4.7864155745817705
269,14.312404953291333,0.9645105403193488,0.06872857319499,4.816538074749522
270,14.312404953291333,0.9673284120267024,0.034364286597495,4.846660574917273
271,14.312404953291333,0.970146283734056,0.0,4.876783075085022
272,14.312404953291333,0.8770610218329201,0.515464298962425,4.4806565183914495
273,14.312404953291333,0.8798788935402737,0.48110001236493,4.5107790185592
274,14.312404953291333,0.8826967652476274,0.446735725767435,4.540901518726951
275,14.312404953291333,0.8855146369549809,0.41237143916993996,4.571024018894702
276,14.312404953291333,0.8883325086623346,0.378007152572445,4.601146519062453
277,14.312404953291333,0.8911503803696883,0.34364286597495,4.631269019230205
278,14.312404953291333,0.8939682520770418,0.30927857937745495,4.661391519397956
279,14.312404953291333,0.8967861237843955,0.27491429277996,4.691514019565707
280,14.312404953291333,0.8996039954917491,0.240550006182465,4.721636519733457
281,14.312404953291333,0.9024218671991027,0.20618571958496998,4.7517590199012085
282,14.312404953291333,0.9098594831147138,0.171821432987475,4.776816888630533
283,14.312404953291333,0.9126773548220675,0.13745714638998,4.806939388798284
284,14.312404953291333,0.915495226529421,0.10309285979248499,4.837061888966035
285,14.312404953291333,0.9183130982367746,0.06872857319499,4.8671843891337865
286,14.312404953291333,0.9211309699441282,0.034364286597495,4.897306889301537
287,14.312404953291333,0.923948841651482,0.0,4.927429389469288
288,14.312404953291333,0.8121544770053205,0.6872857319499,4.385754963375386
289,14.312404953291333,0.8149723487126741,0.6529214453524049,4.415877463543136
290,14.312404953291333,0.8177902204200276,0.6185571587549099,4.445999963710888
291,14.312404953291333,0.8252278363356388,0.584192872157415,4.471057832440213
292,14.312404953291333,0.8280457080429924,0.54982858555992,4.501180332607963
293,14.312404953291333,0.8308635797503461,0.515464298962425,4.531302832775714
294,14.312404953291333,0.8336814514576997,0.48110001236493,4.5614253329434655
295,14.312404953291333,0.8364993231650533,0.446735725767435,4.591547833111216
296,14.312404953291333,0.8393171948724069,0.41237143916993996,4.621670333278967
297,14.312404953291333,0.8421350665797604,0.378007152572445,4.651792833446718
298,14.312404953291333,0.8449529382871142,0.34364286597495,4.681915333614469
299,14.312404953291333,0.8477708099944677,0.30927857937745495,4.712037833782221
300,14.312404953291333,0.8505886817018213,0.27491429277996,4.742160333949972
301,14.312404953291333,0.8534065534091752,0.240550006182465,4.772282834117723
302,14.312404953291333,0.8562244251165285,0.20618571958496998,4.802405334285473
303,14.312404953291333,0.8636620410321397,0.171821432987475,4.827463203014798
304,14.312404953291333,0.8664799127394933,0.13745714638998,4.857585703182549
305,14.312404953291333,0.869297784446847,0.10309285979248499,4.8877082033503
306,14.312404953291333,0.8721156561542005,0.06872857319499,4.91783070351805
307,14.312404953291333,0.8749335278615541,0.034364286597495,4.947953203685802
308,14.312404953291333,0.8777513995689078,0.0,4.978075703853553
309,14.312404953291333,0.7603212915080391,0.75601430514489,4.3761562774241485
310,14.312404953291333,0.7631391632153928,0.721650018547395,4.4062787775919
311,14.312404953291333,0.7659570349227465,0.6872857319499,4.436401277759651
312,14.312404953291333,0.7687749066301001,0.6529214453524049,4.466523777927401
313,14.312404953291333,0.7715927783374535,0.6185571587549099,4.496646278095152
314,14.312404953291333,0.7790303942530648,0.584192872157415,4.521704146824478
315,14.312404953291333,0.7818482659604182,0.54982858555992,4.551826646992228
316,14.312404953291333,0.7846661376677719,0.515464298962425,4.581949147159978
317,14.312404953291333,0.7874840093751256,0.48110001236493,4.6120716473277295
318,14.312404953291333,0.7903018810824791,0.446735725767435,4.642194147495481
319,14.312404953291333,0.7931197527898328,0.41237143916993996,4.672316647663232
320,14.312404953291333,0.7959376244971863,0.378007152572445,4.702439147830983
321,14.312404953291333,0.79875549620454,0.34364286597495,4.732561647998734
322,14.312404953291333,0.8015733679118936,0.30927857937745495,4.7626841481664846
323,14.312404953291333,0.8043912396192474,0.27491429277996,4.792806648334237
324,14.312404953291333,0.807209111326601,0.240550006182465,4.822929148501987
325,14.312404953291333,0.8100269830339546,0.20618571958496998,4.853051648669738
326,14.312404953291333,0.8174645989495657,0.171821432987475,4.8781095173990625
327,14.312404953291333,0.8202824706569192,0.13745714638998,4.908232017566814
328,14.312404953291333,0.8231003423642729,0.10309285979248499,4.938354517734565
329,14.312404953291333,0.8259182140716265,0.06872857319499,4.968477017902316
330,14.312404953291333,0.8287360857789801,0.034364286597495,4.998599518070066
331,14.312404953291333,0.8315539574863337,0.0,5.028722018237818
332,14.312404953291333,0.7169417211328186,0.721650018547395,4.456925091976164
333,14.312404953291333,0.7197595928401723,0.6872857319499,4.487047592143916
334,14.312404953291333,0.722577464547526,0.6529214453524049,4.517170092311666
335,14.312404953291333,0.7253953362548795,0.6185571587549099,4.547292592479417
336,14.312404953291333,0.7328329521704906,0.584192872157415,4.5723504612087424
337,14.312404953291333,0.7356508238778442,0.54982858555992,4.602472961376493
338,14.312404953291333,0.7384686955851978,0.515464298962425,4.632595461544244
339,14.312404953291333,0.7412865672925515,0.48110001236493,4.662717961711995
340,14.312404953291333,0.7441044389999051,0.446735725767435,4.6928404618797455
341,14.312404953291333,0.7469223107072587,0.41237143916993996,4.722962962047497
342,14.312404953291333,0.7497401824146124,0.378007152572445,4.753085462215248
343,14.312404953291333,0.752558054121966,0.34364286597495,4.783207962382999
344,14.312404953291333,0.7553759258293196,0.30927857937745495,4.813330462550749
345,14.312404953291333,0.7581937975366733,0.27491429277996,4.8434529627185
346,14.312404953291333,0.7610116692440269,0.240550006182465,4.873575462886252
347,14.312404953291333,0.7638295409513804,0.20618571958496998,4.903697963054002
348,14.312404953291333,0.7712671568669915,0.171821432987475,4.928755831783327
349,14.312404953291333,0.7740850285743451,0.13745714638998,4.9588783319510785
350,14.312404953291333,0.7769029002816987,0.10309285979248499,4.989000832118829
351,14.312404953291333,0.7797207719890523,0.06872857319499,5.01912333228658
352,14.312404953291333,0.782538643696406,0.034364286597495,5.049245832454331
353,14.312404953291333,0.7853565154037596,0.0,5.079368332622082
354,14.312404953291333,0.6763800224649519,0.6529214453524049,4.567816406695931
355,14.312404953291333,0.6791978941723054,0.6185571587549099,4.597938906863682
356,14.312404953291333,0.6866355100879165,0.584192872157415,4.622996775593006
357,14.312404953291333,0.6894533817952702,0.54982858555992,4.653119275760758
358,14.312404953291333,0.6922712535026238,0.515464298962425,4.683241775928509
359,14.312404953291333,0.6950891252099776,0.48110001236493,4.71336427609626
360,14.312404953291333,0.697906996917331,0.446735725767435,4.74348677626401
361,14.312404953291333,0.7007248686246845,0.41237143916993996,4.7736092764317615
362,14.312404953291333,0.7035427403320382,0.378007152572445,4.803731776599512
363,14.312404953291333,0.7063606120393919,0.34364286597495,4.833854276767263
364,14.312404953291333,0.7091784837467454,0.30927857937745495,4.863976776935013
365,14.312404953291333,0.7119963554540991,0.27491429277996,4.894099277102765
366,14.312404953291333,0.7148142271614527,0.240550006182465,4.924221777270516
367,14.312404953291333,0.7176320988688063,0.20618571958496998,4.954344277438268
368,14.312404953291333,0.7250697147844174,0.171821432987475,4.979402146167592
369,14.312404953291333,0.7278875864917711,0.13745714638998,5.009524646335343
370,14.312404953291333,0.7307054581991247,0.10309285979248499,5.0396471465030945
371,14.312404953291333,0.7335233299064782,0.06872857319499,5.069769646670845
372,14.312404953291333,0.7363412016138319,0.034364286597495,5.099892146838596
373,14.312404953291333,0.7391590733211855,0.0,5.130014647006347
374,14.312404953291333,0.6330004520897313,0.6185571587549099,4.648585221247947
375,14.312404953291333,0.6404380680053424,0.584192872157415,4.673643089977271
376,14.312404953291333,0.643255939712696,0.54982858555992,4.703765590145022
377,14.312404953291333,0.6460738114200497,0.515464298962425,4.733888090312773
378,14.312404953291333,0.6488916831274033,0.48110001236493,4.764010590480524
379,14.312404953291333,0.6517095548347569,0.446735725767435,4.794133090648275
380,14.312404953291333,0.6545274265421105,0.41237143916993996,4.824255590816026
381,14.312404953291333,0.6573452982494641,0.378007152572445,4.8543780909837775
382,14.312404953291333,0.6601631699568178,0.34364286597495,4.884500591151529
383,14.312404953291333,0.6629810416641713,0.30927857937745495,4.914623091319279
384,14.312404953291333,0.665798913371525,0.27491429277996,4.944745591487029
385,14.312404953291333,0.6686167850788787,0.240550006182465,4.974868091654781
386,14.312404953291333,0.6714346567862323,0.20618571958496998,5.004990591822533
387,14.312404953291333,0.6788722727018434,0.171821432987475,5.030048460551857
388,14.312404953291333,0.681690144409197,0.13745714638998,5.060170960719607
389,14.312404953291333,0.6845080161165505,0.10309285979248499,5.0902934608873585
390,14.312404953291333,0.6873258878239042,0.06872857319499,5.12041596105511
391,14.312404953291333,0.6901437595312577,0.034364286597495,5.15053846122286
392,14.312404953291333,0.6929616312386114,0.0,5.180660961390611
393,14.312404953291333,0.5942406259227683,0.584192872157415,4.724289404361536
394,14.312404953291333,0.597058497630122,0.54982858555992,4.754411904529286
395,14.312404953291333,0.5998763693374756,0.515464298962425,4.7845344046970375
