name,_rxn_organic-inchikey,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_solv_GBL,_solv_DMSO,_solv_DMF,_stoich_mmol_org,_stoich_mmol_inorg,_stoich_mmol_acid,_stoich_mmol_solv,_stoich_org/solv,_stoich_inorg/solv,_stoich_acid/solv,_stoich_org+inorg/solv,_stoich_org+inorg+acid/solv,_stoich_org/liq,_stoich_inorg/liq,_stoich_org+inorg/liq,_stoich_org/inorg,_stoich_acid/inorg,_rxn_temperature_c,_rxn_reactiontime_s,_feat_organic_0_avgpol_std,_feat_organic_0_refractivity_std,_feat_organic_0_maximalprojectionarea_std,_feat_organic_0_maximalprojectionradius_std,_feat_organic_0_maximalprojectionsize_std,_feat_organic_0_minimalprojectionarea_std,_feat_organic_0_minimalprojectionradius_std,_feat_organic_0_minimalprojectionsize_std,_feat_organic_0_molpol_std,_feat_organic_0_asavdwp_std,_feat_organic_0_asa_std,_feat_organic_0_asah_std,_feat_organic_0_asap_std,_feat_organic_0_asa-_std,_feat_organic_0_asa+_std,_feat_organic_0_protpsa_std,_feat_organic_0_hacceptorcount_std,_feat_organic_0_hdonorcount_std,_feat_organic_0_rotatablebondcount_std,_feat_organic_0_organoammoniummolecularweight_std,_feat_organic_0_atomcount_n_std,_feat_organic_0_bondcount_std,_feat_organic_0_chainatomcount_std,_feat_organic_0_ringatomcount_std,_raw_modelname,_feat_primaryAmine,_feat_secondaryAmine,_rxn_plateEdgeQ,_feat_maxproj_per_N,_raw_RelativeHumidity,_out_crystalscore
2019-04-22T22_24_16.919740+00_00_LBL_B5,FCTHQYIDLRRROX-UHFFFAOYSA-N,7.298327808,0.519352393,2.062094956,1,0,0,1.42284552,0.358353151,5.035846187,3.944090631,0.360753759,0.090858245,1.276807928,0.451612003,1.728419932,0.158447164,0.039905977,0.198353141,3.97051209,14.05274704,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,testharness_RandomForestClassifier_1,1,0,0,34.13,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_D5,FCTHQYIDLRRROX-UHFFFAOYSA-N,7.298327808,0.519352393,2.062094956,1,0,0,1.42284552,0.358353151,5.035846187,3.944090631,0.360753759,0.090858245,1.276807928,0.451612003,1.728419932,0.158447164,0.039905977,0.198353141,3.97051209,14.05274704,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,testharness_RandomForestClassifier_1,1,0,0,34.13,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_F5,FCTHQYIDLRRROX-UHFFFAOYSA-N,7.298327808,0.519352393,2.062094956,1,0,0,1.42284552,0.358353151,5.035846187,3.944090631,0.360753759,0.090858245,1.276807928,0.451612003,1.728419932,0.158447164,0.039905977,0.198353141,3.97051209,14.05274704,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,testharness_RandomForestClassifier_1,1,0,0,34.13,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_H5,FCTHQYIDLRRROX-UHFFFAOYSA-N,7.298327808,0.519352393,2.062094956,1,0,0,1.42284552,0.358353151,5.035846187,3.944090631,0.360753759,0.090858245,1.276807928,0.451612003,1.728419932,0.158447164,0.039905977,0.198353141,3.97051209,14.05274704,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,testharness_RandomForestClassifier_1,1,0,1,34.13,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_A6,FCTHQYIDLRRROX-UHFFFAOYSA-N,5.129894248,0.535174957,1.6419745,1,0,0,1.01802419,0.331808473,3.180534434,4.59923366,0.221346482,0.072144296,0.691535736,0.293490778,0.985026514,0.130855339,0.042650175,0.173505514,3.068107873,9.585452718,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,escalation_randombaseline_1.0,1,0,1,34.13,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_C6,FCTHQYIDLRRROX-UHFFFAOYSA-N,6.725010619,0.7131406,1.721979779,1,0,0,1.153726452,0.477804202,4.505757115,4.246137165,0.271712007,0.112526794,1.06114262,0.384238801,1.445381421,0.131825913,0.054594375,0.186420288,2.414642751,9.430132882,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,escalation_randombaseline_1.0,1,0,0,34.13,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_E6,FCTHQYIDLRRROX-UHFFFAOYSA-N,2.839762888,0.379209684,0.805030779,1,0,0,0.450817236,0.212357423,1.590267217,5.597263191,0.08054244,0.03793951,0.28411514,0.11848195,0.402597091,0.062722133,0.029545256,0.092267388,2.12291725,7.488634936,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,escalation_randombaseline_1.0,1,0,0,34.13,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_G6,FCTHQYIDLRRROX-UHFFFAOYSA-N,7.572701033,0.815300821,1.282784379,1,0,0,0.897949065,0.570710574,5.300890723,4.553288695,0.197208902,0.125340301,1.164189464,0.322549203,1.486738666,0.091123677,0.057915586,0.149039263,1.573387818,9.288229378,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,escalation_randombaseline_1.0,1,0,0,34.13,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_B6,FCTHQYIDLRRROX-UHFFFAOYSA-N,7.015884781,0.351326619,2.283201349,1,0,0,1.552576917,0.238902101,4.770801651,3.858723441,0.402355064,0.061912211,1.236367862,0.464267275,1.700635138,0.179914526,0.02768427,0.207598796,6.498799765,19.96969316,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,escalation_randombaseline_1.0,1,0,0,34.13,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_D6,FCTHQYIDLRRROX-UHFFFAOYSA-N,7.015884781,0.448917346,1.380059937,1,0,0,0.938440757,0.305263796,4.770801651,4.748791552,0.197616751,0.064282416,1.004634884,0.261899167,1.266534051,0.098579922,0.032066895,0.130646817,3.074196057,15.62845552,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,escalation_randombaseline_1.0,1,0,0,34.13,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_F6,FCTHQYIDLRRROX-UHFFFAOYSA-N,1.963292861,0.393254487,2.039431538,1,0,0,1.101293031,0.212357423,1.060178145,4.586092918,0.240137531,0.046304649,0.231172408,0.28644218,0.517614588,0.19504785,0.037610207,0.232658057,5.186035011,4.992423291,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,escalation_randombaseline_1.0,1,0,0,34.13,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_H6,FCTHQYIDLRRROX-UHFFFAOYSA-N,7.572701033,0.265446779,0.397583843,1,0,0,0.27830869,0.185812745,5.300890723,5.89127398,0.047240833,0.031540333,0.899786827,0.078781166,0.978567994,0.024866386,0.016602038,0.041468424,1.497791176,28.52813309,105,12600,9.83,34.96,34.13,3.96,5.27,22.47,3.12,7.79,9.57,172.19,248.05,205.51,42.54,58.23,189.82,27.64,0,1,1,74.146,1,16,5,0,escalation_randombaseline_1.0,1,0,1,34.13,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_A7,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.129894248,0.270575589,0.136474851,1,0,0,0.084614407,0.167756865,3.180534434,6.247435459,0.013543863,0.026852117,0.509094404,0.040395979,0.549490384,0.008974828,0.01779353,0.026768358,0.504387152,18.95919091,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,escalation_BOGPamine_1.5,1,1,1,13.185,43.86470588,2
2019-04-22T22_24_16.919740+00_00_LBL_C7,GGYGJCFIYJVWIP-UHFFFAOYSA-N,2.839762888,0.027233257,2.862211358,1,0,0,1.60283836,0.015250624,1.590267217,4.708366609,0.340423441,0.003239048,0.337753482,0.343662488,0.68141597,0.254473971,0.002421259,0.25689523,105.0998535,104.27555,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,escalation_BOGPamine_1.5,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_E7,GGYGJCFIYJVWIP-UHFFFAOYSA-N,0.519695169,0.037378981,0.45528197,1,0,0,0.232193805,0.01906328,0.265044536,6.228169169,0.03728123,0.003060816,0.04255577,0.040342046,0.082897816,0.035759458,0.002935878,0.038695336,12.18016014,13.90340667,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,escalation_BOGPamine_1.5,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_G7,GGYGJCFIYJVWIP-UHFFFAOYSA-N,8.350718263,0.052228165,1.804938786,1,0,0,1.317605313,0.03812656,6.096024332,5.003139394,0.263355707,0.007620527,1.218439834,0.270976234,1.489416068,0.118712125,0.003435084,0.122147209,34.55872504,159.8891767,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,escalation_BOGPamine_1.5,1,1,0,13.185,43.86470588,2
2019-04-22T22_24_16.919740+00_00_LBL_B7,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.797849229,0.0238291,2.446471779,1,0,0,1.565741938,0.015250624,3.710623506,4.749600453,0.329657611,0.003210928,0.781249611,0.332868539,1.11411815,0.18507098,0.001802627,0.186873606,102.6674008,243.3096166,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,escalation_BOGPamine_1.5,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_D7,GGYGJCFIYJVWIP-UHFFFAOYSA-N,0,0.007625312,2.155438579,1,0,0,1.07771929,0.003812656,0,5.303189405,0.203220969,0.000718936,0,0.203939905,0.203939905,0.203220969,0.000718936,0.203939905,282.6689011,0,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,escalation_BOGPamine_1.5,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_F7,GGYGJCFIYJVWIP-UHFFFAOYSA-N,8.596039011,0.051522379,0.076117526,1,0,0,0.056326969,0.03812656,6.361068868,6.405090084,0.008794095,0.005952541,0.993127151,0.014746636,1.007873787,0.00441221,0.002986533,0.007398743,1.477368234,166.84088,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,escalation_BOGPamine_1.5,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_H7,GGYGJCFIYJVWIP-UHFFFAOYSA-N,2.409495783,0.180234649,1.170076678,1,0,0,0.643542173,0.099129057,1.325222681,5.692987853,0.113041199,0.017412483,0.232781575,0.130453682,0.363235258,0.091696048,0.014124549,0.105820597,6.491963044,13.36866026,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,escalation_BOGPamine_1.5,1,1,1,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_A8,GGYGJCFIYJVWIP-UHFFFAOYSA-N,0,0.274511234,0.286845627,1,0,0,0.143422814,0.137255617,0,6.211765058,0.023088899,0.022096073,0,0.045184972,0.045184972,0.023088899,0.022096073,0.045184972,1.044932198,0,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_rxnIntuitionSVM_1.0,1,1,1,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_C8,GGYGJCFIYJVWIP-UHFFFAOYSA-N,0,0.25926061,0.204960564,1,0,0,0.102480282,0.129630305,0,6.264698223,0.016358375,0.020692187,0,0.037050562,0.037050562,0.016358375,0.020692187,0.037050562,0.790558058,0,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_rxnIntuitionSVM_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_E8,GGYGJCFIYJVWIP-UHFFFAOYSA-N,0,0.266885922,0.282999518,1,0,0,0.141499759,0.133442961,0,6.217614719,0.022757885,0.021462083,0,0.044219967,0.044219967,0.022757885,0.021462083,0.044219967,1.060376342,0,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_rxnIntuitionSVM_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_G8,GGYGJCFIYJVWIP-UHFFFAOYSA-N,0,0.266885922,0.208806674,1,0,0,0.104403337,0.133442961,0,6.258848563,0.016680918,0.021320689,0,0.038001606,0.038001606,0.016680918,0.021320689,0.038001606,0.782381747,0,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_rxnIntuitionSVM_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_B8,GGYGJCFIYJVWIP-UHFFFAOYSA-N,0,0.282136546,0.290691736,1,0,0,0.145345868,0.141068273,0,6.205915397,0.023420537,0.022731259,0,0.046151796,0.046151796,0.023420537,0.022731259,0.046151796,1.030322872,0,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_rxnIntuitionSVM_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_D8,GGYGJCFIYJVWIP-UHFFFAOYSA-N,0,0.251635298,0.201114455,1,0,0,0.100557227,0.125817649,0,6.270547884,0.016036434,0.020064857,0,0.036101291,0.036101291,0.016036434,0.020064857,0.036101291,0.799229904,0,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_rxnIntuitionSVM_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_F8,GGYGJCFIYJVWIP-UHFFFAOYSA-N,0,0.25926061,0.279153408,1,0,0,0.139576704,0.129630305,0,6.22346438,0.022427493,0.020829284,0,0.043256777,0.043256777,0.022427493,0.020829284,0.043256777,1.076728965,0,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_rxnIntuitionSVM_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_H8,GGYGJCFIYJVWIP-UHFFFAOYSA-N,0,0.274511234,0.212652783,1,0,0,0.106326392,0.137255617,0,6.252998902,0.017004064,0.021950366,0,0.03895443,0.03895443,0.017004064,0.021950366,0.03895443,0.774659675,0,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_rxnIntuitionSVM_1.0,1,1,1,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_A9,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.133140369,0.302687129,1,0,0,0.190692891,0.083878433,3.44557897,6.211192622,0.030701494,0.0135044,0.554737098,0.044205894,0.598942992,0.019747064,0.00868597,0.028433035,2.273443665,41.07824697,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_gradientboostedtree_1.0,1,1,1,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_C9,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.133140369,0.302687129,1,0,0,0.190692891,0.083878433,3.44557897,6.211192622,0.030701494,0.0135044,0.554737098,0.044205894,0.598942992,0.019747064,0.00868597,0.028433035,2.273443665,41.07824697,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_gradientboostedtree_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_E9,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.133140369,0.302687129,1,0,0,0.190692891,0.083878433,3.44557897,6.211192622,0.030701494,0.0135044,0.554737098,0.044205894,0.598942992,0.019747064,0.00868597,0.028433035,2.273443665,41.07824697,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_gradientboostedtree_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_G9,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.133140369,0.302687129,1,0,0,0.190692891,0.083878433,3.44557897,6.211192622,0.030701494,0.0135044,0.554737098,0.044205894,0.598942992,0.019747064,0.00868597,0.028433035,2.273443665,41.07824697,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_gradientboostedtree_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_B9,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.133140369,0.302687129,1,0,0,0.190692891,0.083878433,3.44557897,6.211192622,0.030701494,0.0135044,0.554737098,0.044205894,0.598942992,0.019747064,0.00868597,0.028433035,2.273443665,41.07824697,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_gradientboostedtree_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_D9,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.133140369,0.302687129,1,0,0,0.190692891,0.083878433,3.44557897,6.211192622,0.030701494,0.0135044,0.554737098,0.044205894,0.598942992,0.019747064,0.00868597,0.028433035,2.273443665,41.07824697,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_gradientboostedtree_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_F9,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.133140369,0.302687129,1,0,0,0.190692891,0.083878433,3.44557897,6.211192622,0.030701494,0.0135044,0.554737098,0.044205894,0.598942992,0.019747064,0.00868597,0.028433035,2.273443665,41.07824697,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_gradientboostedtree_1.0,1,1,0,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_H9,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.133140369,0.302687129,1,0,0,0.190692891,0.083878433,3.44557897,6.211192622,0.030701494,0.0135044,0.554737098,0.044205894,0.598942992,0.019747064,0.00868597,0.028433035,2.273443665,41.07824697,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_gradientboostedtree_1.0,1,1,1,13.185,43.86470588,1
2019-04-22T22_24_16.919740+00_00_LBL_A10,GGYGJCFIYJVWIP-UHFFFAOYSA-N,8.834817872,0.254177069,0.128203648,1,0,0,0.096152736,0.190632801,6.626113404,6.212337494,0.015477706,0.030686163,1.066605511,0.046163869,1.11276938,0.007489434,0.014848583,0.022338017,0.504387152,34.75851666,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_LogisticRegression_1.0,1,1,1,13.185,43.86470588,2
2019-04-22T22_24_16.919740+00_00_LBL_C10,GGYGJCFIYJVWIP-UHFFFAOYSA-N,8.834817872,0.254177069,0.128203648,1,0,0,0.096152736,0.190632801,6.626113404,6.212337494,0.015477706,0.030686163,1.066605511,0.046163869,1.11276938,0.007489434,0.014848583,0.022338017,0.504387152,34.75851666,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_LogisticRegression_1.0,1,1,0,13.185,43.86470588,2
2019-04-22T22_24_16.919740+00_00_LBL_E10,GGYGJCFIYJVWIP-UHFFFAOYSA-N,8.834817872,0.254177069,0.128203648,1,0,0,0.096152736,0.190632801,6.626113404,6.212337494,0.015477706,0.030686163,1.066605511,0.046163869,1.11276938,0.007489434,0.014848583,0.022338017,0.504387152,34.75851666,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_LogisticRegression_1.0,1,1,0,13.185,43.86470588,2
2019-04-22T22_24_16.919740+00_00_LBL_G10,GGYGJCFIYJVWIP-UHFFFAOYSA-N,8.834817872,0.254177069,0.128203648,1,0,0,0.096152736,0.190632801,6.626113404,6.212337494,0.015477706,0.030686163,1.066605511,0.046163869,1.11276938,0.007489434,0.014848583,0.022338017,0.504387152,34.75851666,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_LogisticRegression_1.0,1,1,0,13.185,43.86470588,2
2019-04-22T22_24_16.919740+00_00_LBL_B10,GGYGJCFIYJVWIP-UHFFFAOYSA-N,8.834817872,0.254177069,0.128203648,1,0,0,0.096152736,0.190632801,6.626113404,6.212337494,0.015477706,0.030686163,1.066605511,0.046163869,1.11276938,0.007489434,0.014848583,0.022338017,0.504387152,34.75851666,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_LogisticRegression_1.0,1,1,0,13.185,43.86470588,2
2019-04-22T22_24_16.919740+00_00_LBL_D10,GGYGJCFIYJVWIP-UHFFFAOYSA-N,8.834817872,0.254177069,0.128203648,1,0,0,0.096152736,0.190632801,6.626113404,6.212337494,0.015477706,0.030686163,1.066605511,0.046163869,1.11276938,0.007489434,0.014848583,0.022338017,0.504387152,34.75851666,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_LogisticRegression_1.0,1,1,0,13.185,43.86470588,2
2019-04-22T22_24_16.919740+00_00_LBL_F10,GGYGJCFIYJVWIP-UHFFFAOYSA-N,8.834817872,0.254177069,0.128203648,1,0,0,0.096152736,0.190632801,6.626113404,6.212337494,0.015477706,0.030686163,1.066605511,0.046163869,1.11276938,0.007489434,0.014848583,0.022338017,0.504387152,34.75851666,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_LogisticRegression_1.0,1,1,0,13.185,43.86470588,2
2019-04-22T22_24_16.919740+00_00_LBL_H10,GGYGJCFIYJVWIP-UHFFFAOYSA-N,8.834817872,0.254177069,0.128203648,1,0,0,0.096152736,0.190632801,6.626113404,6.212337494,0.015477706,0.030686163,1.066605511,0.046163869,1.11276938,0.007489434,0.014848583,0.022338017,0.504387152,34.75851666,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_LogisticRegression_1.0,1,1,1,13.185,43.86470588,2
2019-04-22T22_24_16.919740+00_00_LBL_A11,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.205762389,0.339316743,1,0,0,0.213769548,0.129630305,3.44557897,6.140996692,0.034810237,0.021109001,0.561078135,0.055919238,0.616997372,0.022298843,0.013522066,0.035820909,1.649070778,26.58004215,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_RandomForestClassifier_1,1,1,1,13.185,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_C11,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.205762389,0.339316743,1,0,0,0.213769548,0.129630305,3.44557897,6.140996692,0.034810237,0.021109001,0.561078135,0.055919238,0.616997372,0.022298843,0.013522066,0.035820909,1.649070778,26.58004215,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_RandomForestClassifier_1,1,1,0,13.185,43.86470588,4
2019-04-22T22_24_16.919740+00_00_LBL_E11,GGYGJCFIYJVWIP-UHFFFAOYSA-N,5.469172969,0.205762389,0.339316743,1,0,0,0.213769548,0.129630305,3.44557897,6.140996692,0.034810237,0.021109001,0.561078135,0.055919238,0.616997372,0.022298843,0.013522066,0.035820909,1.649070778,26.58004215,105,12600,6.58,27.86,26.37,3.23,4.26,17.01,3.14,6.02,6.57,110.9,212.36,139.66,72.7,39.44,172.93,51.61,1,2,0,59.091,2,10,4,0,testharness_RandomForestClassifier_1,1,1,0,13.185,43.86470588,4
